Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Date,Payment,Rating,Tax,Total,Currency
INV-101582,lagos ,Lagos,Member,Male,Sports Equipment,18103.29,9,2024-01-09 00:00:00,Credit Card,5,8146.48,171076.09,?
INV-101583,Portharcourt,Port Harcourt,Member,Female,Sports Equipment,39654.7,9,2025-01-22 00:00:00,Ewallet,7,17844.62,374736.92,?
INV-101584,ABUJA,Port Harcourt,Normal,Male,Electronics,25755.54,7,2025-04-19 00:00:00,Ewallet,5,9014.44,189303.22,?
INV-101585,ABUJA,Lagos,Normal,Male,Food & Beverages,6828.56,8,2024-04-30 00:00:00,Ewallet,7,2731.42,57359.9,?
INV-101586,lagos ,Lagos,Member,Male,Electronics,37080.11,1,2025-07-03 00:00:00,Ewallet,6,1854.01,38934.12,?
INV-101587,lagos ,Lagos,Normal,Male,Sports Equipment,20145.95,5,2025-05-09 00:00:00,Credit Card,6,5036.49,105766.24,?
INV-101588,,Abuja,Normal,Male,Sports Equipment,13514.75,2,2024-03-20 00:00:00,Ewallet,9,1351.48,28380.98,?
INV-101589,Portharcourt,Lagos,Member,Female,Food & Beverages,19087.18,1,2024-11-06 00:00:00,Cash,9,954.36,20041.54,?
INV-101590,Portharcourt,Abuja,Normal,Male,Electronics,25138.95,3,2024-06-12 00:00:00,Ewallet,4,3770.84,79187.69,?
INV-101591, ogun,Lagos,Member,Female,Electronics,17484.22,7,2025-05-08 00:00:00,,5,6119.48,128509.02,?
INV-101592,Portharcourt,Abuja,Normal,Male,Food & Beverages,12474.34,1,2024-07-04 00:00:00,Cash,9,623.72,13098.06,?
INV-101593,Portharcourt,Port Harcourt,Normal,Female,Electronics,20225.85,2,2025-06-14 00:00:00,Cash,4,2022.58,42474.28,?
INV-101594,Portharcourt,Ogun,Normal,Male,Health & Beauty,1449.06,2,2025-08-01 00:00:00,Cash,8,144.91,3043.03,?
INV-101595,Portharcourt,Port Harcourt,Member,Female,Sports Equipment,38738.64,4,2025-05-06 00:00:00,Cash,9,7747.73,162702.29,?
INV-101596,Portharcourt,Port Harcourt,Normal,Female,Home Supplies,8961.77,3,2025-09-22 00:00:00,Ewallet,4,1344.27,28229.58,?
INV-101597,lagos ,Lagos,Member,,Fashion,2673.28,3,2024-02-06 00:00:00,Cash,7,400.99,8420.83,?
INV-101598,Portharcourt,Abuja,Member,Male,Electronics,32858.09,5,2025-09-06 00:00:00,Credit Card,7,8214.52,172504.97,?
INV-101599,lagos ,Ogun,Normal,Male,Electronics,38809.84,3,2024-09-10 00:00:00,Ewallet,4,5821.48,122251,?
INV-101600,Portharcourt,Lagos,Member,Female,Fashion,40784.54,7,2025-05-06 00:00:00,Credit Card,6,14274.59,299766.37,?
INV-101601,,Lagos,Normal,Female,Electronics,24928.7,5,2024-12-11 00:00:00,,8,6232.18,130875.68,?
INV-101602,ABUJA,Lagos,Member,Male,Fashion,10665.73,4,2024-01-15 00:00:00,Ewallet,4,2133.15,44796.07,?
INV-101603,lagos ,Port Harcourt,Member,Male,Food & Beverages,36992.77,3,2024-09-05 00:00:00,Credit Card,9,5548.92,116527.23,?
INV-101604,Portharcourt,Abuja,Normal,Female,Health & Beauty,35135.8,4,2024-10-09 00:00:00,Cash,6,7027.16,147570.36,?
INV-101605, ogun,Abuja,Normal,Female,Health & Beauty,12690.4,2,2025-05-14 00:00:00,Cash,4,1269.04,26649.84,?
INV-101606,ABUJA,Ogun,Normal,Male,Sports Equipment,45218.68,1,2024-03-16 00:00:00,Credit Card,5,2260.93,47479.61,?
INV-101607,lagos ,Abuja,Normal,Female,Home Supplies,5666.39,3,2024-04-07 00:00:00,Cash,9,849.96,17849.13,?
INV-101608,ABUJA,Abuja,Member,Male,Electronics,49143.07,2,2025-06-10 00:00:00,Ewallet,9,4914.31,103200.45,?
INV-101609, ogun,Lagos,Member,Male,Home Supplies,43082.27,1,2024-07-27 00:00:00,Ewallet,7,2154.11,45236.38,?
INV-101610,lagos ,Lagos,Member,Male,,34550.98,1,2024-02-07 00:00:00,Ewallet,5,1727.55,36278.53,?
INV-101611,ABUJA,Port Harcourt,Normal,Female,Health & Beauty,46968.12,2,2025-07-11 00:00:00,Cash,5,4696.81,98633.05,?
INV-101612,Portharcourt,Lagos,Member,Female,Food & Beverages,36254.4,9,2024-10-13 00:00:00,Cash,9,16314.48,342604.08,?
INV-101613,lagos ,Lagos,Normal,Female,Food & Beverages,9927.62,5,2024-05-12 00:00:00,Credit Card,8,2481.91,52120.01,?
INV-101614,ABUJA,Lagos,Member,Female,Electronics,22386.73,9,2025-06-10 00:00:00,Ewallet,6,10074.03,211554.6,?
INV-101615, ogun,Lagos,Normal,Male,Food & Beverages,4039.4,8,2024-12-23 00:00:00,Credit Card,7,1615.76,33930.96,?
INV-101616, ogun,Port Harcourt,Member,Female,Health & Beauty,19788.04,6,2024-07-23 00:00:00,,5,5936.41,124664.65,?
INV-101617,lagos ,Lagos,Member,Male,Home Supplies,37209.35,1,2024-01-03 00:00:00,Credit Card,7,1860.47,39069.82,?
INV-101618,ABUJA,Ogun,Normal,Male,Health & Beauty,19628.95,5,2024-05-25 00:00:00,Cash,9,4907.24,103051.99,?
INV-101619,lagos ,Ogun,Member,Male,Electronics,16849.56,1,2025-05-25 00:00:00,Ewallet,6,842.48,17692.04,?
INV-101620,lagos ,Ogun,Normal,Female,Health & Beauty,29970.11,7,2024-10-10 00:00:00,Ewallet,4,10489.54,220280.31,?
INV-101621,ABUJA,Ogun,Member,Male,Fashion,43674.12,8,2025-08-09 00:00:00,Cash,5,17469.65,366862.61,?
INV-101622,ABUJA,Lagos,Member,Male,Home Supplies,2855.37,8,2025-09-22 00:00:00,Cash,6,1142.15,23985.11,?
INV-101623,Portharcourt,Ogun,Normal,Female,Fashion,19580.79,7,2024-04-25 00:00:00,Cash,7,6853.28,143918.81,?
INV-101624,ABUJA,Lagos,Normal,Male,Fashion,8332.92,2,2024-06-23 00:00:00,Ewallet,9,833.29,17499.13,?
INV-101625, ogun,Port Harcourt,Member,Female,Sports Equipment,34920.04,5,2024-06-21 00:00:00,Cash,6,8730.01,183330.21,?
INV-101626,,Ogun,Member,Female,Electronics,5733.37,4,2025-01-15 00:00:00,Ewallet,4,1146.67,24080.15,?
INV-101627,lagos ,Abuja,Member,Female,Food & Beverages,33407.98,5,2024-06-04 00:00:00,Credit Card,6,8352,175391.9,?
INV-101628, ogun,Ogun,Member,Male,Fashion,14665.95,9,2024-05-14 00:00:00,Ewallet,9,6599.68,138593.23,?
INV-101629,ABUJA,Ogun,Member,Female,Health & Beauty,10346.38,4,2025-06-05 00:00:00,Credit Card,7,2069.28,43454.8,?
INV-101630, ogun,Lagos,Member,Female,Food & Beverages,46849.45,8,2024-09-25 00:00:00,Ewallet,5,18739.78,393535.38,?
INV-101631, ogun,Ogun,Normal,Female,Health & Beauty,1416.97,8,2025-09-13 00:00:00,Ewallet,5,566.79,11902.55,?
INV-101632,Portharcourt,Abuja,Normal,Female,Health & Beauty,22169.97,2,2025-08-07 00:00:00,Cash,8,2217,46556.94,?
INV-101633, ogun,Lagos,Normal,Male,Food & Beverages,1570.54,6,2024-07-27 00:00:00,Ewallet,7,471.16,9894.4,?
INV-101634,lagos ,Lagos,Member,Female,Food & Beverages,24437.86,5,2024-06-06 00:00:00,Cash,8,6109.46,128298.76,?
INV-101635, ogun,Port Harcourt,Member,Male,Health & Beauty,25301.85,2,2024-11-30 00:00:00,Cash,8,2530.18,53133.88,?
INV-101636,lagos ,Port Harcourt,Member,Female,Electronics,16422.29,4,2024-02-06 00:00:00,Cash,9,3284.46,68973.62,?
INV-101637,lagos ,Ogun,Normal,,Home Supplies,7042.01,7,2024-12-04 00:00:00,Ewallet,9,2464.7,51758.77,?
INV-101638,lagos ,Port Harcourt,Normal,Female,Sports Equipment,19131.18,1,2024-09-30 00:00:00,Cash,9,956.56,20087.74,?
INV-101639,ABUJA,Port Harcourt,Member,Male,Home Supplies,33777.02,9,2024-06-08 00:00:00,Credit Card,4,15199.66,319192.84,?
INV-101640,Portharcourt,Port Harcourt,Member,,Electronics,39228.59,1,2024-02-12 00:00:00,Credit Card,7,1961.43,41190.02,?
INV-101641,lagos ,Lagos,Normal,Male,Sports Equipment,26772.15,5,2024-07-18 00:00:00,Ewallet,5,6693.04,140553.79,?
INV-101642,lagos ,Lagos,Normal,Male,Food & Beverages,29696.8,7,2025-05-15 00:00:00,Cash,7,10393.88,218271.48,?
INV-101643,ABUJA,Lagos,Normal,Male,Sports Equipment,10430.51,8,2024-03-17 00:00:00,Credit Card,9,4172.2,87616.28,?
INV-101644,lagos ,Port Harcourt,Member,Female,Health & Beauty,14722.85,2,2024-03-02 00:00:00,Ewallet,4,1472.28,30917.98,?
INV-101645, ogun,Lagos,Member,Male,Home Supplies,8513.83,4,2024-01-23 00:00:00,Ewallet,7,1702.77,35758.09,?
INV-101646, ogun,Port Harcourt,Member,Male,Sports Equipment,12840.12,2,2024-06-08 00:00:00,Ewallet,7,1284.01,26964.25,?
INV-101647,Portharcourt,Lagos,Normal,Male,Health & Beauty,11631.9,4,2024-08-07 00:00:00,Ewallet,8,2326.38,48853.98,?
INV-101648,lagos ,Lagos,Normal,Male,Electronics,26212.71,6,2024-06-27 00:00:00,Ewallet,7,7863.81,165140.07,?
INV-101649,ABUJA,Abuja,Member,,Sports Equipment,28353.09,6,2024-12-26 00:00:00,Cash,8,8505.93,178624.47,?
INV-101650, ogun,Ogun,Member,Male,Health & Beauty,0,2,2025-10-06 00:00:00,Cash,8,4727.49,99277.29,?
INV-101651,ABUJA,Port Harcourt,Normal,Male,Electronics,10180.75,4,2025-09-16 00:00:00,Cash,6,2036.15,42759.15,?
INV-101652,ABUJA,Abuja,Member,Male,Food & Beverages,32262.95,4,2025-06-18 00:00:00,Cash,9,6452.59,135504.39,?
INV-101653, ogun,Lagos,Normal,Female,Electronics,40954.33,1,2025-02-17 00:00:00,Ewallet,4,2047.72,43002.05,?
INV-101654,ABUJA,Port Harcourt,Normal,Male,Electronics,28231.95,2,2024-11-05 00:00:00,Ewallet,8,2823.2,59287.1,?
INV-101655, ogun,Lagos,Member,Male,Home Supplies,13122.68,3,2024-07-23 00:00:00,Credit Card,7,1968.4,41336.44,?
INV-101656,ABUJA,Ogun,Normal,Male,Health & Beauty,13496.24,5,2025-03-09 00:00:00,Credit Card,8,3374.06,70855.26,?
INV-101657, ogun,Abuja,Member,Male,Sports Equipment,2443.03,8,2024-03-06 00:00:00,Cash,8,977.21,20521.45,?
INV-101658,lagos ,Ogun,Normal,Female,Home Supplies,15619.49,6,2024-04-05 00:00:00,Ewallet,8,4685.85,98402.79,?
INV-101659,Portharcourt,Abuja,Normal,Male,Fashion,37357.88,3,2024-08-28 00:00:00,Credit Card,5,5603.68,117677.32,?
INV-101660,,Lagos,Member,Male,,0,-1,2025-04-11 00:00:00,Credit Card,5,855.64,17968.42,?
INV-101661, ogun,Ogun,Normal,,Fashion,11355.12,7,2024-02-18 00:00:00,Credit Card,5,3974.29,83460.13,?
INV-101662,Portharcourt,Ogun,Member,Female,Home Supplies,35458.51,6,2025-09-12 00:00:00,Credit Card,5,10637.55,223388.61,?
INV-101663, ogun,Lagos,Member,Female,Health & Beauty,39241.25,6,2024-06-20 00:00:00,,6,11772.38,247219.88,?
INV-101664, ogun,Ogun,Normal,Male,Home Supplies,23038.26,1,2025-04-26 00:00:00,Ewallet,8,1151.91,24190.17,?
INV-101665,ABUJA,Port Harcourt,Member,Female,Health & Beauty,35054.68,3,2025-01-30 00:00:00,Cash,6,5258.2,110422.24,?
INV-101666,Portharcourt,Abuja,Member,Male,Health & Beauty,19703.63,7,2025-06-03 00:00:00,Credit Card,7,6896.27,144821.68,?
INV-101667,lagos ,Abuja,Member,Female,Food & Beverages,8415.71,4,2024-09-01 00:00:00,Credit Card,9,1683.14,35345.98,?
INV-101668, ogun,Abuja,Member,Male,Electronics,20208.4,4,2025-05-18 00:00:00,Ewallet,4,4041.68,84875.28,?
INV-101669,Portharcourt,Port Harcourt,Member,Female,Home Supplies,29208.41,7,2024-10-12 00:00:00,Ewallet,6,10222.94,214681.81,?
INV-101670,ABUJA,Abuja,Member,Male,Health & Beauty,47428.64,9,2025-01-18 00:00:00,Cash,5,21342.89,448200.65,?
INV-101671,lagos ,Lagos,Normal,Female,Home Supplies,3903.17,2,2024-06-15 00:00:00,Ewallet,5,390.32,8196.66,?
INV-101672,Portharcourt,Ogun,Member,Male,Home Supplies,25616.01,9,2025-09-05 00:00:00,Cash,7,11527.2,242071.29,?
INV-101673,lagos ,Port Harcourt,Normal,Male,Health & Beauty,16781.53,3,2024-10-14 00:00:00,Cash,8,2517.23,52861.82,?
INV-101674,lagos ,Abuja,Normal,Male,Sports Equipment,25661.43,6,2024-06-27 00:00:00,Credit Card,4,7698.43,161667.01,?
INV-101675,lagos ,Lagos,Member,Male,Fashion,1686.78,4,2024-06-04 00:00:00,Cash,6,337.36,7084.48,?
INV-101676, ogun,Ogun,Normal,Male,Electronics,15994.76,1,2025-08-06 00:00:00,Credit Card,8,799.74,16794.5,?
INV-101677, ogun,Ogun,Normal,Male,Electronics,41083.47,9,2025-08-10 00:00:00,Cash,8,18487.56,388238.79,?
INV-101678,ABUJA,Port Harcourt,Member,Male,Sports Equipment,27920.12,6,2024-09-15 00:00:00,Cash,9,8376.04,175896.76,?
INV-101679,ABUJA,Port Harcourt,Member,Male,Food & Beverages,22803.83,8,2025-09-15 00:00:00,Ewallet,9,9121.53,191552.17,?
INV-101680,Portharcourt,Port Harcourt,Member,Female,Sports Equipment,14633.49,2,2025-06-07 00:00:00,Ewallet,6,1463.35,30730.33,?
INV-101681,ABUJA,Lagos,Normal,Male,Food & Beverages,15253.1,7,2025-09-12 00:00:00,Credit Card,6,5338.58,112110.28,?
INV-101682,lagos ,Lagos,Normal,Male,Food & Beverages,19463.52,6,2025-07-02 00:00:00,Ewallet,6,5839.06,122620.18,?
INV-101683,lagos ,Port Harcourt,Member,Female,Sports Equipment,41860.75,2,2024-12-29 00:00:00,Cash,6,4186.08,87907.58,?
INV-101684, ogun,Abuja,Member,Male,Electronics,48377.05,2,2025-10-08 00:00:00,Credit Card,5,4837.71,101591.81,?
INV-101685,lagos ,Ogun,Normal,Female,Fashion,22213.44,4,2025-08-30 00:00:00,Credit Card,8,4442.69,93296.45,?
INV-101686,Portharcourt,Ogun,Normal,Male,Electronics,19970.97,4,2024-04-27 00:00:00,Credit Card,8,3994.19,83878.07,?
INV-101687,,Lagos,Normal,Female,Electronics,42404.26,3,2025-09-03 00:00:00,Cash,5,6360.64,133573.42,?
INV-101688,,Ogun,Normal,Female,Electronics,21631.81,8,2024-06-17 00:00:00,Ewallet,8,8652.72,181707.2,?
INV-101689,Portharcourt,Abuja,Member,Male,Sports Equipment,27824.9,7,2024-03-02 00:00:00,Credit Card,6,9738.72,204513.02,?
INV-101690,ABUJA,Ogun,Normal,Female,Sports Equipment,11931.61,2,2024-01-12 00:00:00,Cash,4,1193.16,25056.38,?
INV-101691,ABUJA,Lagos,Normal,Male,Sports Equipment,37303.38,3,2024-05-15 00:00:00,Ewallet,9,5595.51,117505.65,?
INV-101692,Portharcourt,Lagos,Normal,Male,Electronics,26833.42,9,2025-01-25 00:00:00,Ewallet,9,12075.04,253575.82,?
INV-101693, ogun,Abuja,Normal,Male,Fashion,40547.21,5,2024-05-13 00:00:00,Credit Card,8,10136.8,212872.85,?
INV-101694,lagos ,Abuja,Member,Male,Food & Beverages,39146.27,-1,2024-03-18 00:00:00,Cash,4,3914.63,82207.17,?
INV-101695,Portharcourt,Ogun,Member,Female,,11142.74,3,2025-07-06 00:00:00,Ewallet,9,1671.41,35099.63,?
INV-101696,lagos ,Ogun,Normal,Male,Food & Beverages,35923.96,8,2024-06-23 00:00:00,,4,14369.58,301761.26,?
INV-101697, ogun,Lagos,Normal,Female,Food & Beverages,40102.69,4,2024-07-10 00:00:00,Ewallet,5,8020.54,168431.3,?
INV-101698,lagos ,Abuja,Member,Female,Home Supplies,17632.31,2,2025-03-03 00:00:00,Credit Card,7,1763.23,37027.85,?
INV-101699,Portharcourt,Abuja,Member,Male,Electronics,9044.15,2,2025-02-21 00:00:00,Credit Card,8,904.42,18992.72,?
INV-101700,lagos ,Abuja,Normal,Male,Fashion,630.29,6,2025-07-29 00:00:00,Ewallet,5,189.09,3970.83,?
INV-101701,ABUJA,Ogun,Normal,,Fashion,22819.73,8,2025-10-20 00:00:00,Cash,5,9127.89,191685.73,?
INV-101702, ogun,Abuja,Member,Male,Food & Beverages,17945.42,7,2024-11-24 00:00:00,Ewallet,4,6280.9,131898.84,?
INV-101703, ogun,Lagos,Member,Female,Home Supplies,27968.04,4,2025-05-24 00:00:00,Cash,8,5593.61,117465.77,?
INV-101704, ogun,Lagos,Member,Male,Health & Beauty,0,2,2025-07-26 00:00:00,,5,980.8,20596.86,?
INV-101705,Portharcourt,Ogun,Member,Female,Electronics,43053.44,9,2024-01-02 00:00:00,Credit Card,6,19374.05,406855.01,?
INV-101706, ogun,Port Harcourt,Member,Male,Food & Beverages,13258.88,4,2025-10-13 00:00:00,Cash,5,2651.78,55687.3,?
INV-101707,ABUJA,Ogun,Member,Male,Fashion,11708.27,9,2025-03-06 00:00:00,Credit Card,6,5268.72,110643.15,?
INV-101708,Portharcourt,Port Harcourt,Normal,Male,Sports Equipment,24295.35,5,2024-05-13 00:00:00,Cash,7,6073.84,127550.59,?
INV-101709,ABUJA,Abuja,Member,Male,Sports Equipment,25193.13,7,2024-03-17 00:00:00,Ewallet,6,8817.6,185169.51,?
INV-101710,lagos ,Ogun,Member,Female,Home Supplies,11146.72,5,2025-10-14 00:00:00,Credit Card,6,2786.68,58520.28,?
INV-101711,lagos ,Lagos,Member,Female,Home Supplies,13957.11,2,2024-01-23 00:00:00,Credit Card,4,1395.71,29309.93,?
INV-101712,lagos ,Abuja,Member,Male,Food & Beverages,8900.41,6,2025-09-23 00:00:00,Cash,5,2670.12,56072.58,?
INV-101713,lagos ,Lagos,Normal,Female,Health & Beauty,36063.78,7,2024-04-24 00:00:00,Cash,7,12622.32,265068.78,?
INV-101714,,Abuja,Normal,Female,Fashion,38619.41,6,2025-07-31 00:00:00,Cash,5,11585.82,243302.28,?
INV-101715,,Ogun,Member,Male,,23385.26,3,2025-04-13 00:00:00,Credit Card,6,3507.79,73663.57,?
INV-101716,Portharcourt,Port Harcourt,Normal,Male,Health & Beauty,35847.31,8,2024-04-21 00:00:00,Ewallet,9,14338.92,301117.4,?
INV-101717, ogun,Abuja,Normal,Female,Home Supplies,36928.8,3,2025-05-25 00:00:00,Cash,6,5539.32,116325.72,?
INV-101718,ABUJA,Port Harcourt,Normal,Female,,7344.64,5,2025-02-06 00:00:00,Ewallet,5,1836.16,38559.36,?
INV-101719,lagos ,Abuja,Normal,Female,Electronics,48325.81,9,2024-08-31 00:00:00,Cash,7,21746.61,456678.9,?
INV-101720,ABUJA,Lagos,Normal,Female,Sports Equipment,41141.08,5,2025-06-05 00:00:00,Ewallet,9,10285.27,215990.67,?
INV-101721, ogun,Lagos,Normal,Male,Fashion,10621.93,7,2024-06-09 00:00:00,Cash,7,3717.68,78071.19,?
INV-101722, ogun,Abuja,Member,Male,Fashion,9715.17,7,2025-03-11 00:00:00,Ewallet,4,3400.31,71406.5,?
INV-101723,ABUJA,Port Harcourt,Member,Female,Sports Equipment,6720.23,5,2025-04-21 00:00:00,Credit Card,6,1680.06,35281.21,?
INV-101724,ABUJA,Ogun,Member,,Sports Equipment,7349.74,2,2025-06-09 00:00:00,Cash,6,734.97,15434.45,?
INV-101725,ABUJA,Ogun,Member,Female,Health & Beauty,37534.01,5,2025-05-22 00:00:00,Cash,4,9383.5,197053.55,?
INV-101726,Portharcourt,Lagos,Member,Female,Food & Beverages,23747.89,7,2025-06-21 00:00:00,Credit Card,5,8311.76,174546.99,?
INV-101727,lagos ,Ogun,Normal,Male,Home Supplies,39255.24,7,2025-05-26 00:00:00,Cash,6,13739.33,288526.01,?
INV-101728,ABUJA,Lagos,Member,Female,Health & Beauty,37439.62,4,2024-06-28 00:00:00,Cash,5,7487.92,157246.4,?
INV-101729,ABUJA,Ogun,Member,Female,Electronics,30428.33,1,2024-06-28 00:00:00,Credit Card,7,1521.42,31949.75,?
INV-101730,ABUJA,Abuja,Normal,Male,Sports Equipment,34475.15,6,2025-09-23 00:00:00,Credit Card,9,10342.55,217193.45,?
INV-101731, ogun,Lagos,Normal,Male,Electronics,1408.61,3,2024-10-04 00:00:00,Ewallet,9,211.29,4437.12,?
INV-101732, ogun,Lagos,Member,Female,Electronics,0,5,2024-10-30 00:00:00,Credit Card,9,3983.25,83648.2,?
INV-101733,Portharcourt,Abuja,Normal,Female,Health & Beauty,32072.2,4,2024-08-21 00:00:00,Credit Card,8,6414.44,134703.24,?
INV-101734,lagos ,Lagos,Normal,Male,Home Supplies,962.58,2,2025-02-06 00:00:00,Cash,4,96.26,2021.42,?
INV-101735,Portharcourt,Ogun,Normal,Female,Fashion,2132.36,7,2025-09-02 00:00:00,Credit Card,9,746.33,15672.85,?
INV-101736,lagos ,Ogun,Normal,Female,Food & Beverages,42668.46,5,2025-06-11 00:00:00,Cash,6,10667.12,224009.42,?
INV-101737, ogun,Lagos,Member,Male,Fashion,34359.23,7,2024-08-19 00:00:00,Credit Card,4,12025.73,252540.34,?
INV-101738, ogun,Ogun,Normal,Male,Home Supplies,13635.8,9,2024-05-28 00:00:00,Credit Card,7,6136.11,128858.31,?
INV-101739, ogun,Port Harcourt,Member,Male,Fashion,34554.16,4,2024-04-25 00:00:00,Ewallet,7,6910.83,145127.47,?
INV-101740,Portharcourt,Lagos,Member,Male,Sports Equipment,39726.61,5,2025-10-11 00:00:00,Credit Card,7,9931.65,208564.7,?
INV-101741,ABUJA,Abuja,Normal,Male,Sports Equipment,15686.32,9,2024-05-05 00:00:00,Credit Card,7,7058.84,148235.72,?
INV-101742,ABUJA,Port Harcourt,Normal,Male,Health & Beauty,2283.85,-1,2024-02-22 00:00:00,Cash,8,456.77,9592.17,?
INV-101743, ogun,Lagos,Normal,Female,Electronics,46672.57,5,2024-11-06 00:00:00,Cash,5,11668.14,245030.99,?
INV-101744,ABUJA,Abuja,Member,Female,Home Supplies,17586.4,5,2024-08-23 00:00:00,Ewallet,5,4396.6,92328.6,?
INV-101745,ABUJA,Ogun,Normal,Male,Home Supplies,5770.85,8,2024-12-10 00:00:00,Credit Card,9,2308.34,48475.14,?
INV-101746,Portharcourt,Abuja,Normal,Male,Fashion,24846.92,4,2025-03-24 00:00:00,Cash,8,4969.38,104357.06,?
INV-101747,lagos ,Port Harcourt,Normal,Female,Health & Beauty,38539.16,4,2024-02-07 00:00:00,Credit Card,5,7707.83,161864.47,?
INV-101748, ogun,Ogun,Normal,Female,Fashion,11471.54,7,2025-08-14 00:00:00,Ewallet,7,4015.04,84315.82,?
INV-101749, ogun,Lagos,Normal,Female,Fashion,13839.76,5,2025-03-21 00:00:00,Cash,5,3459.94,72658.74,?
INV-101750,,Ogun,Member,Male,Home Supplies,12514.39,6,2025-01-28 00:00:00,Cash,4,3754.32,78840.66,?
INV-101751,Portharcourt,Lagos,Normal,Male,Fashion,49587.82,6,2024-12-27 00:00:00,Ewallet,9,14876.35,312403.27,?
INV-101752,ABUJA,Lagos,Normal,Female,Electronics,10271.48,6,2025-10-12 00:00:00,Credit Card,5,3081.44,64710.32,?
INV-101753, ogun,Abuja,Normal,Male,Fashion,28988.25,5,2025-01-25 00:00:00,Cash,4,7247.06,152188.31,?
INV-101754,lagos ,Abuja,Member,Male,Electronics,46300.6,5,2024-05-29 00:00:00,Cash,6,11575.15,243078.15,?
INV-101755,Portharcourt,Abuja,Normal,Male,Home Supplies,7771.38,9,2024-07-22 00:00:00,Ewallet,4,3497.12,73439.54,?
INV-101756,lagos ,Port Harcourt,Member,Female,Health & Beauty,0,8,2025-07-10 00:00:00,Ewallet,4,19422.91,407881.15,?
INV-101757,lagos ,Port Harcourt,Member,Female,Sports Equipment,47400.12,4,2024-03-16 00:00:00,Ewallet,7,9480.02,199080.5,?
INV-101758, ogun,Abuja,Normal,Male,Electronics,44286.31,7,2024-12-27 00:00:00,Credit Card,7,15500.21,325504.38,?
INV-101759, ogun,Port Harcourt,Normal,,Health & Beauty,11120.55,-1,2024-02-28 00:00:00,Credit Card,9,4448.22,93412.62,?
INV-101760,Portharcourt,Ogun,Normal,Male,Health & Beauty,31885.73,9,2024-03-05 00:00:00,Credit Card,7,14348.58,301320.15,?
INV-101761, ogun,Ogun,Member,Male,Electronics,38164.13,5,2025-05-02 00:00:00,Ewallet,4,9541.03,200361.68,?
INV-101762, ogun,Port Harcourt,Member,Male,Home Supplies,49308.38,3,2024-12-26 00:00:00,Cash,8,7396.26,155321.4,?
INV-101763, ogun,Port Harcourt,Member,Female,Food & Beverages,9430.98,4,2024-06-24 00:00:00,Credit Card,7,1886.2,39610.12,?
INV-101764,lagos ,Ogun,Member,Male,Health & Beauty,38418.28,6,2024-05-26 00:00:00,Ewallet,7,11525.48,242035.16,?
INV-101765,Portharcourt,Lagos,Member,Male,Health & Beauty,17270.66,5,2025-06-01 00:00:00,Credit Card,4,4317.66,90670.96,?
INV-101766,ABUJA,Ogun,Member,Male,Home Supplies,9193.51,9,2025-05-03 00:00:00,Cash,6,4137.08,86878.67,?
INV-101767,lagos ,Ogun,Normal,Female,Home Supplies,21358.16,3,2025-09-10 00:00:00,Cash,6,3203.72,67278.2,?
INV-101768, ogun,Port Harcourt,Normal,Female,Fashion,39794.88,2,2024-06-25 00:00:00,Ewallet,5,3979.49,83569.25,?
INV-101769,lagos ,Ogun,Member,Male,Home Supplies,23510.07,6,2024-04-19 00:00:00,Cash,9,7053.02,148113.44,?
INV-101770, ogun,Port Harcourt,Normal,Female,Health & Beauty,27107.39,7,2024-04-19 00:00:00,Ewallet,6,9487.59,199239.32,?
INV-101771, ogun,Port Harcourt,Normal,Female,Electronics,49760.39,5,2025-07-15 00:00:00,Ewallet,7,12440.1,261242.05,?
INV-101772,lagos ,Abuja,Member,Female,Food & Beverages,20255.91,1,2025-03-26 00:00:00,Ewallet,8,1012.8,21268.71,?
INV-101773,Portharcourt,Ogun,Member,Female,Fashion,30962.34,3,2025-03-08 00:00:00,Ewallet,5,4644.35,97531.37,?
INV-101774, ogun,Lagos,Normal,,Electronics,18579.59,3,2024-01-20 00:00:00,Cash,9,2786.94,58525.71,?
INV-101775,Portharcourt,Abuja,Member,Female,Food & Beverages,19942.89,4,2025-04-14 00:00:00,Cash,8,3988.58,83760.14,?
INV-101776,ABUJA,Port Harcourt,Member,Male,Food & Beverages,34934.22,6,2025-09-07 00:00:00,Cash,8,10480.27,220085.59,?
INV-101777, ogun,Port Harcourt,Normal,Female,Food & Beverages,46925.41,5,2024-01-24 00:00:00,Cash,7,11731.35,246358.4,?
INV-101778,Portharcourt,Lagos,Member,Female,Sports Equipment,27346.77,1,2024-10-28 00:00:00,Ewallet,4,1367.34,28714.11,?
INV-101779,Portharcourt,Port Harcourt,Normal,Male,Electronics,38535.8,6,2024-06-10 00:00:00,Ewallet,4,11560.74,242775.54,?
INV-101780,ABUJA,Ogun,Normal,Male,Fashion,4915.72,9,2024-08-29 00:00:00,Cash,4,2212.07,46453.55,?
INV-101781,Portharcourt,Abuja,Normal,Male,Fashion,10952.32,1,2024-08-14 00:00:00,Credit Card,6,547.62,11499.94,?
INV-101782,Portharcourt,Port Harcourt,Normal,Male,Food & Beverages,25355.52,8,2024-11-30 00:00:00,Credit Card,4,10142.21,212986.37,?
INV-101783,ABUJA,Port Harcourt,Normal,Female,Electronics,1490.58,8,2024-02-05 00:00:00,Credit Card,9,596.23,12520.87,?
